2022,YEAR,STATE,39,5,5519000000
2022,YEAR,STATE,40,5,715000000
2022,YEAR,STATE,41,5,2636000000
2022,YEAR,STATE,,5,5000000
2022,YEAR,STATE,42,5,9949000000
2022,YEAR,STATE,44,5,10000000
2022,YEAR,STATE,45,5,161000000
2022,YEAR,STATE,46,5,4161000000
2022,YEAR,STATE,47,5,494000000
2022,YEAR,STATE,48,5,16524000000
2022,YEAR,STATE,49,5,2169000000
2022,YEAR,STATE,50,5,2554000000
2022,YEAR,STATE,51,5,1424000000
2022,YEAR,STATE,53,5,6239000000
2022,YEAR,STATE,54,5,75000000
2022,YEAR,STATE,55,5,31882000000
2022,YEAR,STATE,56,5,239600000
2021,APR,STATE,4,5,439000000
2021,APR,STATE,6,5,3644000000
2021,APR,STATE,8,5,445000000
2021,APR,STATE,12,5,199000000
2021,APR,STATE,13,5,157000000
2021,APR,STATE,16,5,1375000000
2021,APR,STATE,17,5,156000000
2021,APR,STATE,18,5,391000000
2021,APR,STATE,19,5,465000000
2021,APR,STATE,20,5,351000000
2021,APR,STATE,26,5,1012000000
2021,APR,STATE,27,5,875000000
2021,APR,STATE,35,5,713000000
2021,APR,STATE,36,5,1315000000
2021,APR,STATE,39,5,478000000
2021,APR,STATE,41,5,221000000
2021,APR,STATE,42,5,874000000
2021,APR,STATE,46,5,287000000
2021,APR,STATE,48,5,1336000000
2021,APR,STATE,49,5,187000000
2021,APR,STATE,50,5,217000000
2021,APR,STATE,51,5,129000000
2021,APR,STATE,53,5,559000000
2021,APR,STATE,55,5,2644000000
2021,AUG,STATE,4,5,358000000
2021,AUG,STATE,6,5,3386000000
2021,AUG,STATE,8,5,445000000
2021,AUG,STATE,12,5,163000000
2021,AUG,STATE,13,5,142000000
2021,AUG,STATE,16,5,1413000000
2021,AUG,STATE,17,5,141000000
2021,AUG,STATE,18,5,372000000
2021,AUG,STATE,19,5,462000000
2021,AUG,STATE,20,5,337000000
2021,AUG,STATE,26,5,1012000000
2021,AUG,STATE,27,5,894000000
2021,AUG,STATE,35,5,608000000
2021,AUG,STATE,36,5,1303000000
2021,AUG,STATE,39,5,477000000
2021,AUG,STATE,41,5,219000000
2021,AUG,STATE,42,5,831000000
2021,AUG,STATE,46,5,317000000
2021,AUG,STATE,48,5,1272000000
2021,AUG,STATE,49,5,189000000
2021,AUG,STATE,50,5,214000000
2021,AUG,STATE,51,5,117000000
2021,AUG,STATE,53,5,542000000
2021,AUG,STATE,55,5,2697000000
2021,DEC,STATE,4,5,405000000
2021,DEC,STATE,6,5,3492000000
2021,DEC,STATE,8,5,443000000
2021,DEC,STATE,12,5,181000000
2021,DEC,STATE,13,5,158000000
2021,DEC,STATE,16,5,1346000000
2021,DEC,STATE,17,5,147000000
2021,DEC,STATE,18,5,368000000
2021,DEC,STATE,19,5,468000000
2021,DEC,STATE,20,5,342000000
2021,DEC,STATE,26,5,985000000
2021,DEC,STATE,27,5,876000000
2021,DEC,STATE,35,5,602000000
2021,DEC,STATE,36,5,1287000000
2021,DEC,STATE,39,5,461000000
2021,DEC,STATE,41,5,214000000
2021,DEC,STATE,42,5,834000000
2021,DEC,STATE,46,5,326000000
2021,DEC,STATE,48,5,1344000000
2021,DEC,STATE,49,5,184000000
2021,DEC,STATE,50,5,214000000
2021,DEC,STATE,51,5,123000000
2021,DEC,STATE,53,5,519000000
2021,DEC,STATE,55,5,2646000000
2021,FEB,STATE,4,5,400000000
2021,FEB,STATE,6,5,3328000000
2021,FEB,STATE,8,5,406000000
2021,FEB,STATE,12,5,183000000
2021,FEB,STATE,13,5,143000000
2021,FEB,STATE,16,5,1245000000
2021,FEB,STATE,17,5,142000000
2021,FEB,STATE,18,5,351000000
2021,FEB,STATE,19,5,427000000
2021,FEB,STATE,20,5,324000000
2021,FEB,STATE,26,5,926000000
2021,FEB,STATE,27,5,821000000
2021,FEB,STATE,35,5,657000000
2021,FEB,STATE,36,5,1193000000
